DATETIME,FOM,ID,DISCUSSION
2020-01-18/07:04:03 - 2020-01-18/07:05:23, 125.0, seriksson(EVA),  Two partial MP with fast Vz>0 jet
2020-01-18/07:06:33 - 2020-01-18/07:10:33, 125.0, seriksson(EVA),  Two partial MPs with Vz>0 flow enhancement
2020-01-18/07:20:33 - 2020-01-18/07:23:03, 150.0, seriksson(EVA),"  Complete, extended MP"
2020-01-18/07:23:03 - 2020-01-18/07:25:33, 175.0, seriksson(EVA),"  Complete, extended MP"
2020-01-18/07:25:33 - 2020-01-18/07:27:53, 175.0, seriksson(EVA),"  Complete, extended MP"
2020-01-18/07:27:53 - 2020-01-18/07:30:23, 175.0, seriksson(EVA),"  Complete, extended MP"
2020-01-18/07:30:23 - 2020-01-18/07:32:53, 175.0, seriksson(EVA),"  Complete, extended MP"
2020-01-18/07:32:53 - 2020-01-18/07:35:23, 175.0, seriksson(EVA),"  Complete, extended MP"
2020-01-18/07:43:53 - 2020-01-18/07:44:43, 150.0, seriksson(EVA),  Msheath Bxz CS
2020-01-18/07:44:43 - 2020-01-18/07:45:33, 125.0, seriksson(EVA),  Potential flux rope
2020-01-18/07:48:33 - 2020-01-18/07:50:33, 125.0, seriksson(EVA),  Potential FTE
2020-01-18/07:50:33 - 2020-01-18/07:52:13, 125.0, seriksson(EVA),  Msheath CS with Vz>0 flow - potential FTE
2020-01-18/07:53:33 - 2020-01-18/07:55:03, 125.0, seriksson(EVA),  Msheath CS or potential FTE
2020-01-18/07:57:13 - 2020-01-18/08:01:43, 125.0, seriksson(EVA), Potential FTE
2020-01-18/08:05:23 - 2020-01-18/08:10:03, 125.0, seriksson(EVA),  Potential FTE
2020-01-18/08:14:13 - 2020-01-18/08:16:03, 145.0, seriksson(EVA),  FTE
2020-01-18/08:16:03 - 2020-01-18/08:18:03, 145.0, seriksson(EVA),  FTE
2020-01-18/08:18:03 - 2020-01-18/08:19:53, 145.0, seriksson(EVA),  FTE
2020-01-18/10:10:33 - 2020-01-18/10:15:23, 135.0, seriksson(EVA),  Bow shock disturbance with turbulent B and high-intensity diffB=1 uA/m2
2020-01-18/10:45:33 - 2020-01-18/10:47:43, 125.0, seriksson(EVA),  Bow shock
2020-01-18/10:47:43 - 2020-01-18/10:50:03, 125.0, seriksson(EVA),  Bow shock
2020-01-18/11:15:03 - 2020-01-18/11:16:13, 120.0, seriksson(EVA),  SW By CS in foreshock
2020-01-18/12:22:43 - 2020-01-18/12:23:23, 105.0, seriksson(EVA), Foreshock disturbance
2020-01-18/12:58:33 - 2020-01-18/13:00:03, 125.0, seriksson(EVA),  Sharp SW Byz CS in foreshock
2020-01-18/13:44:43 - 2020-01-18/13:45:13, 145.0, seriksson(EVA),  Bifurcated SW Bz CS - unresolved exhaust
2020-01-18/13:54:33 - 2020-01-18/13:56:03, 120.0, seriksson(EVA),  SW Bz CS
2020-01-18/14:09:53 - 2020-01-18/14:10:53, 105.0, seriksson(EVA),  SW Bxz CS
2020-01-19/20:45:53 - 2020-01-19/20:46:43, 125.0, seriksson(EVA), Bifurcated SW Bxz CS
2020-01-19/20:59:33 - 2020-01-19/21:00:23, 125.0, seriksson(EVA), Bifurcated SW CS
2020-01-19/21:08:43 - 2020-01-19/21:09:53, 125.0, seriksson(EVA),  Bifurcated SW Bxz CS
2020-01-19/21:23:23 - 2020-01-19/21:24:33, 125.0, seriksson(EVA),  Bifurcated SW Bxz CS
2020-01-19/21:57:53 - 2020-01-19/21:58:33, 125.0, seriksson(EVA),  Bifurcated SW By CS
2020-01-19/22:03:23 - 2020-01-19/22:04:23, 125.0, seriksson(EVA),  SW Bz CS
2020-01-19/22:52:43 - 2020-01-19/22:53:33,  95.0, seriksson(EVA),  Foreshock B rotations
2020-01-21/00:07:53 - 2020-01-21/00:08:33, 125.0, seriksson(EVA),  Bifurcated SW By CS
2020-01-21/00:24:03 - 2020-01-21/00:24:53, 145.0, seriksson(EVA),  Narrow SW Byz CS
2020-01-21/00:48:33 - 2020-01-21/00:49:03, 115.0, seriksson(EVA),  Narrow SW Bz CS
2020-01-21/00:56:13 - 2020-01-21/00:56:53, 115.0, seriksson(EVA), Two SW Bz CS
2020-01-21/01:07:43 - 2020-01-21/01:08:23, 125.0, seriksson(EVA),  SW Bz CS
2020-01-21/01:24:43 - 2020-01-21/01:25:23, 120.0, seriksson(EVA),  SW Bxz CS
2020-01-21/02:28:13 - 2020-01-21/02:29:03, 125.0, seriksson(EVA),  Bifurcated SW Bz CS
2020-01-21/03:10:33 - 2020-01-21/03:11:33, 115.0, seriksson(EVA),  SW By CS
