DATETIME,FOM,ID,DISCUSSION
2017-07-22/21:21:53 - 2017-07-22/21:25:03,  90.0, makhavantafti(EVA),  PS crossing with small current density
2017-07-22/21:47:23 - 2017-07-22/21:50:13, 102.0, ree(EVA),"  DF, CS crossing with enhanced Vi_y up to 300 km/s and reversals in Vi_x~-100/200 km/s,enhanced contration of high energy electrons, and strong E wave activities"
2017-07-22/21:52:43 - 2017-07-22/21:55:13, 101.0, ree(EVA),"  CS crossing with enhanced Vi_y up to 300 km/s and reversals in Vi_x~-100/200 km/s,enhanced contration of high energy electrons, and strong E wave activities"
2017-07-22/21:55:13 - 2017-07-22/21:57:43, 101.0, ree(EVA),"  CS crossing with enhanced Vi_y up to 300 km/s and reversals in Vi_x~-100/200 km/s,enhanced contration of high energy electrons, and strong E wave activities"
2017-07-22/22:45:33 - 2017-07-22/22:50:23,  90.0, ree(EVA),"  CS crossings with enhanced duskward flow 300 km/s and reversals in Vi_x, high energy electrons and E wave activities"
2017-07-22/22:52:43 - 2017-07-22/22:55:43,  95.0, ree(EVA),"  CS crossings with enhanced duskward flow 300 km/s and reversals in Vi_x, high energy electrons and E wave activities"
2017-07-22/23:12:33 - 2017-07-22/23:14:13,  95.0, ree(EVA), PS crossings with strong E wave activities and strong current density forming
2017-07-22/23:16:23 - 2017-07-22/23:20:13, 120.0, ree(EVA),"  CS crossings with null B, strong current density and E wave activities with Vi_y as high as 300 km/s and reverslas in Vi_x"
2017-07-22/23:20:13 - 2017-07-22/23:24:13, 120.0, ree(EVA),"  CS crossings with null B, strong current density and E wave activities with Vi_y as high as 300 km/s and reverslas in Vi_x"
2017-07-22/23:24:13 - 2017-07-22/23:28:03, 105.0, ree(EVA)," DF, CS crossings with null B, strong current density and E wave activities with Vi_y as high as 300 km/s and reverslas in Vi_x"
2017-07-22/23:30:33 - 2017-07-22/23:33:23, 101.0, ree(EVA),"  CS crossings with null B, strong current density and E wave activities with Vi_y as high as 300 km/s and reverslas in Vi_x"
2017-07-23/00:14:53 - 2017-07-23/00:17:13, 125.0, ree(EVA)," |B| null. DF, CS crossings, with strong current densities and E wave activities with flows as high as 400 km/s"
2017-07-23/00:18:43 - 2017-07-23/00:22:03, 125.0, ree(EVA)," DF, CS crossings, with strong current densities and E wave activities with flows as high as 400 km/s"
2017-07-23/00:24:03 - 2017-07-23/00:25:33, 100.0, ree(EVA),"  CS crossings, with strong current densities and E wave activities with flows as high as 400 km/s"
2017-07-23/00:31:53 - 2017-07-23/00:34:23, 105.0, ree(EVA),  CS crossings with Vi_x flow reversals between 400 to -300 km/s with strong E wave activities and null B
2017-07-23/00:34:23 - 2017-07-23/00:36:53, 105.0, ree(EVA),  CS crossings with Vi_x flow reversals between 400 to -300 km/s with strong E wave activities and null B
2017-07-23/00:36:53 - 2017-07-23/00:40:13,  99.0, ree(EVA),  CS crossings with Vi_x flow reversals between 400 to -300 km/s with strong E wave activities and null B
2017-07-23/00:40:13 - 2017-07-23/00:43:23,  99.0, ree(EVA),  CS crossings with Vi_x flow reversals between 400 to -300 km/s with strong E wave activities and null B
2017-07-23/00:43:23 - 2017-07-23/00:46:23,  99.0, ree(EVA),  CS crossings with Vi_x flow reversals between 400 to -300 km/s with strong E wave activities and null B
2017-07-23/03:42:33 - 2017-07-23/03:45:53,  80.0, ree(EVA),"  Bipolar Bz, enahnced current denisty and E wave activity"
2017-07-23/04:36:43 - 2017-07-23/04:41:03, 105.0, ree(EVA),"  DF, CS crossings with earthward flow as high as 600 km/s and flow reversals"
2017-07-23/04:43:33 - 2017-07-23/04:47:43, 125.0, ree(EVA)," Null B, CS crossings with earthward flow as high as 600 km/s and flow reversals, strong B wave and strong current density"
2017-07-23/04:47:43 - 2017-07-23/04:51:53, 125.0, ree(EVA)," Null B, CS crossings with earthward flow as high as 600 km/s and flow reversals, strong B wave and strong current density"
2017-07-23/04:51:53 - 2017-07-23/04:56:03, 125.0, ree(EVA)," Null B, CS crossings with earthward flow as high as 600 km/s and flow reversals, strong B wave and strong current density"
2017-07-23/05:27:33 - 2017-07-23/05:31:03,  85.0, ree(EVA),  CS Crossing. By Jump. Flows.
2017-07-23/05:31:03 - 2017-07-23/05:34:23,  85.0, ree(EVA),  CS Crossing. By Jump. Flows.
2017-07-23/05:34:23 - 2017-07-23/05:37:53,  85.0, ree(EVA),  CS Crossing. By Jump. Flows.
2017-07-23/06:24:33 - 2017-07-23/06:28:23,  90.0, ree(EVA),  CS crossing
2017-07-23/06:28:23 - 2017-07-23/06:32:13,  90.0, ree(EVA),  CS crossing
2017-07-23/06:32:13 - 2017-07-23/06:36:03,  90.0, ree(EVA),  CS crossing
2017-07-23/07:50:53 - 2017-07-23/07:54:43, 110.0, ree(EVA), PSBL crossing.  |B| dropping to10 nT with Vi_x flow reversals (-250/+250 km/s)--Bz reversals with strong electric field variations (|E|>20 mV/m) and Active E waves and current density enhancements
2017-07-23/07:54:43 - 2017-07-23/07:58:33, 110.0, ree(EVA), PSBL crossing.  |B| dropping to10 nT with Vi_x flow reversals (-250/+250 km/s)--Bz reversals with strong electric field variations (|E|>20 mV/m) and Active E waves and current density enhancements
2017-07-23/07:58:33 - 2017-07-23/08:02:33, 110.0, ree(EVA), PSBL crossing.  |B| dropping to10 nT with Vi_x flow reversals (-250/+250 km/s)--Bz reversals with strong electric field variations (|E|>20 mV/m) and Active E waves and current density enhancements
2017-07-23/08:02:33 - 2017-07-23/08:06:23, 110.0, ree(EVA), PSBL crossing.  |B| dropping to10 nT with Vi_x flow reversals (-250/+250 km/s)--Bz reversals with strong electric field variations (|E|>20 mV/m) and Active E waves and current density enhancements
2017-07-23/08:17:53 - 2017-07-23/08:22:13, 105.0, ree(EVA),"  Major CS crossing with |B| dropping to near zero with Vi_x flow reversals (-250/+250 km/s), strong By and Ex, Vi_x&y reversal"
2017-07-23/08:22:13 - 2017-07-23/08:25:43, 110.0, ree(EVA)," Bx, Bz near zero. crossing with By dominating with Vi_x flow reversals (-250/+250 km/s), strong By and Ex, Strong current density peak"
2017-07-23/08:25:43 - 2017-07-23/08:29:23, 110.0, ree(EVA)," Bx, Bz near zero. crossing with By dominating with Vi_x flow reversals (-250/+250 km/s), strong By and Ex, Strong current density peak"
2017-07-23/08:35:33 - 2017-07-23/08:38:13,  90.0, ree(EVA),"  Major CS crossing with |B| dropping to near zero with Vi_x flow reversals (-250/+250 km/s), tailward flow enhancement"
