DATETIME,FOM,ID,DISCUSSION
2016-11-06/08:39:34 - 2016-11-06/08:41:44, 120.0, hhiroshi(EVA)," high-shear partial MP with intense current, -Vz jet & B min"
2016-11-06/08:41:44 - 2016-11-06/08:44:14, 120.0, hhiroshi(EVA)," high-shear partial MP with intense current, -Vz jet & B min"
2016-11-06/08:44:14 - 2016-11-06/08:46:34, 115.0, hhiroshi(EVA), high-shear partial MP with -Vz jet & B min
2016-11-06/08:46:34 - 2016-11-06/08:49:04, 115.0, hhiroshi(EVA), high-shear partial MP
2016-11-06/08:49:04 - 2016-11-06/08:51:54, 165.0, hhiroshi(EVA), high-shear full MP with -Vz jet & B min
2016-11-06/08:51:54 - 2016-11-06/08:54:24, 175.0, hhiroshi(EVA)," high-shear full MP with intense current, -Vz & B min"
2016-11-06/08:54:24 - 2016-11-06/08:56:54, 125.0, hhiroshi(EVA), partial MP with -Vz jet
2016-11-06/09:05:24 - 2016-11-06/09:07:04, 115.0, hhiroshi(EVA), high-shear partial MP with -Vz jet
2016-11-06/09:07:04 - 2016-11-06/09:08:44, 115.0, hhiroshi(EVA), high-shear partial MP with -Vz jet
2016-11-06/09:08:44 - 2016-11-06/09:10:34, 115.0, hhiroshi(EVA), high-shear partial MP with -Vz jet
2016-11-06/09:10:34 - 2016-11-06/09:12:24, 115.0, hhiroshi(EVA), high-shear partial MP with -Vz jet
2016-11-06/09:12:24 - 2016-11-06/09:14:14, 125.0, hhiroshi(EVA), FTE with -Vz jet
2016-11-06/09:14:14 - 2016-11-06/09:15:44, 165.0, hhiroshi(EVA), full MP with -Vz jet
2016-11-06/09:15:44 - 2016-11-06/09:17:04,  80.0, hhiroshi(EVA), full MP wing
2016-11-06/12:26:34 - 2016-11-06/12:28:44, 155.0, hhiroshi(EVA), low-shear full MP
2016-11-06/12:29:54 - 2016-11-06/12:32:34, 115.0, hhiroshi(EVA), low-shear partial MP with +Vz flow
2016-11-06/12:32:34 - 2016-11-06/12:34:04, 120.0, hhiroshi(EVA), high-shear partial MP
2016-11-06/12:38:14 - 2016-11-06/12:40:04, 160.0, hhiroshi(EVA), full MP with B min
2016-11-06/12:40:04 - 2016-11-06/12:42:04, 110.0, hhiroshi(EVA), full MP wing with B min
